EmployeeID,Age,Department,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,JobLevel,JobSatisfaction,Salary,Attrition,WorkLifeBalance,OverTime,MaritalStatus,DistanceFromHome,Education
1370,47,Finance,32,7,1.0,3,1.0,40256.0,No,1,No,Married,12,Bachelor
2518,21,Engineering,4,11,7.0,1,4.0,39967.0,No,1,Yes,Divorced,23,Below College
2867,26,Finance,3,9,8.0,1,1.0,99396.0,No,4,No,Single,9,Doctor
853,26,Finance,5,2,3.0,1,1.0,54425.0,Yes,3,Yes,Single,12,Below College
2187,52,Marketing,39,9,9.0,5,2.0,136827.0,Yes,3,Yes,Single,22,Doctor
1215,51,Sales,16,7,5.0,2,3.0,65547.0,Yes,4,No,Married,39,Doctor
2414,49,Sales,26,11,6.0,2,3.0,87061.0,Yes,4,No,Married,29,Bachelor
1334,48,Marketing,38,11,7.0,2,4.0,112797.0,No,4,Yes,Married,12,Bachelor
698,56,Marketing,34,7,8.0,5,2.0,133870.0,No,4,No,Divorced,26,Below College
2760,33,HR,21,10,8.0,3,1.0,132017.0,No,2,No,Married,35,Doctor
1930,24,Marketing,19,10,4.0,2,4.0,129849.0,No,3,Yes,Divorced,36,Master
1222,59,Marketing,4,8,3.0,5,3.0,109421.0,Yes,1,Yes,Divorced,45,College
2020,26,Finance,12,9,4.0,2,3.0,54821.0,No,1,Yes,Divorced,27,Below College
2272,21,Marketing,1,4,3.0,5,4.0,58363.0,No,1,No,Married,34,Master
2595,37,Engineering,28,9,6.0,5,1.0,128215.0,Yes,1,No,Divorced,34,Below College
2291,54,HR,36,9,5.0,1,3.0,37923.0,No,4,No,Single,41,College
2651,32,HR,19,5,5.0,5,3.0,88414.0,No,3,Yes,Divorced,12,Below College
1695,49,Marketing,35,13,3.0,2,1.0,134610.0,No,4,No,Single,28,Doctor
1216,34,Engineering,15,1,4.0,3,4.0,93642.0,No,1,No,Single,16,Below College
2018,39,Sales,4,8,5.0,1,1.0,61607.0,No,1,Yes,Divorced,49,Master
2313,34,HR,17,14,6.0,1,3.0,147410.0,No,1,No,Single,10,Master
331,49,HR,26,4,9.0,5,2.0,91858.0,Yes,3,No,Divorced,33,Bachelor
692,57,Marketing,36,4,7.0,2,3.0,87423.0,Yes,2,Yes,Married,18,Below College
751,33,Marketing,19,6,4.0,2,4.0,40114.0,No,3,Yes,Divorced,28,Master
314,41,HR,33,3,1.0,1,4.0,81127.0,No,4,Yes,Single,39,Bachelor
1240,53,Sales,15,3,2.0,5,3.0,41039.0,No,2,Yes,Divorced,9,Master
1704,37,Engineering,24,3,8.0,4,3.0,137625.0,No,1,No,Divorced,39,Below College
1141,25,Sales,16,6,9.0,2,2.0,59652.0,No,1,Yes,Single,28,Below College
1079,46,Engineering,38,6,7.0,4,4.0,35349.0,No,3,No,Married,42,Doctor
967,23,Marketing,33,13,2.0,3,4.0,106524.0,No,2,Yes,Single,6,Master
2166,19,Marketing,36,8,1.0,5,4.0,90384.0,No,3,Yes,Divorced,40,Below College
1402,25,Finance,9,6,4.0,4,4.0,42402.0,No,4,Yes,Married,44,Below College
2393,19,HR,10,13,6.0,5,2.0,88958.0,No,1,No,Divorced,7,Below College
1055,38,Finance,29,12,9.0,1,2.0,86042.0,No,1,Yes,Married,34,Below College
476,27,Sales,29,1,4.0,5,4.0,85569.0,No,3,Yes,Single,38,Master
2457,19,HR,29,5,1.0,2,3.0,125515.0,No,2,Yes,Married,18,Below College
2551,36,HR,34,4,3.0,3,3.0,114577.0,No,2,Yes,Single,7,Below College
874,25,Sales,1,13,1.0,1,1.0,61571.0,No,4,Yes,Married,12,Bachelor
418,45,Engineering,6,1,1.0,2,1.0,146815.0,No,3,Yes,Married,29,Below College
2578,26,HR,15,3,3.0,5,4.0,78484.0,No,1,Yes,Single,26,Master
1650,25,HR,14,5,1.0,4,4.0,,Yes,4,No,Single,43,Master
1659,33,HR,29,10,7.0,5,1.0,71348.0,Yes,2,No,Married,35,Doctor
50,31,Sales,34,9,9.0,3,3.0,33825.0,No,4,No,Single,10,Bachelor
1914,23,Sales,25,4,9.0,1,2.0,68585.0,No,1,Yes,Divorced,4,Bachelor
1637,25,Marketing,24,4,6.0,1,1.0,131754.0,Yes,1,No,Divorced,49,Bachelor
1053,57,Marketing,4,3,6.0,4,2.0,66417.0,No,1,Yes,Married,38,Doctor
2527,38,Finance,9,12,3.0,3,1.0,73452.0,No,4,No,Married,15,Master
873,28,Sales,25,9,8.0,3,1.0,80806.0,No,4,No,Single,6,Doctor
176,41,Marketing,14,11,1.0,3,3.0,117754.0,No,4,No,Married,27,Doctor
448,45,Finance,38,10,4.0,3,3.0,53434.0,No,3,No,Divorced,22,Master
2264,52,Engineering,6,10,9.0,4,3.0,56657.0,No,3,No,Married,24,Master
1234,34,HR,3,2,2.0,3,1.0,36172.0,Yes,1,Yes,Single,22,Bachelor
2766,50,HR,4,12,8.0,3,2.0,47301.0,No,2,Yes,Single,15,Doctor
716,55,Sales,21,14,6.0,1,3.0,147882.0,Yes,4,Yes,Divorced,31,Master
2094,56,HR,16,12,4.0,2,1.0,81845.0,No,4,No,Divorced,27,Below College
1221,40,HR,26,9,9.0,3,1.0,97258.0,No,2,Yes,Divorced,29,Bachelor
1332,34,Engineering,20,6,3.0,4,3.0,69479.0,Yes,2,Yes,Married,26,Bachelor
1573,46,Marketing,28,10,9.0,2,3.0,64723.0,No,1,Yes,Married,27,Doctor
1872,18,Marketing,8,10,9.0,1,2.0,62822.0,No,1,No,Divorced,11,Below College
2668,38,Engineering,26,3,3.0,5,4.0,124022.0,No,2,No,Single,18,Bachelor
693,49,HR,36,5,3.0,1,1.0,120947.0,No,4,No,Married,38,Below College
2387,34,HR,33,4,5.0,3,2.0,123316.0,No,1,No,Married,18,Below College
2119,39,HR,34,14,1.0,4,4.0,86995.0,No,2,Yes,Single,9,Master
442,22,Marketing,23,2,5.0,2,1.0,98759.0,No,4,No,Divorced,30,Below College
1418,52,Sales,39,5,5.0,5,3.0,46760.0,No,4,Yes,Married,17,Master
510,37,Sales,12,9,1.0,1,2.0,149939.0,Yes,2,No,Single,2,Bachelor
302,22,Marketing,39,12,3.0,1,4.0,32781.0,No,4,Yes,Married,18,Doctor
787,53,Marketing,36,8,8.0,1,2.0,35635.0,Yes,2,No,Married,21,Below College
1879,25,Sales,34,14,5.0,4,1.0,125585.0,Yes,4,No,Single,27,Below College
1269,18,Sales,22,3,1.0,1,3.0,145781.0,No,2,Yes,Married,23,Doctor
1635,30,Sales,16,6,1.0,4,1.0,125641.0,No,2,No,Single,17,Master
2827,51,Marketing,2,13,6.0,1,2.0,149455.0,Yes,1,Yes,Married,17,Doctor
1983,44,Engineering,34,10,2.0,1,2.0,130510.0,Yes,3,No,Married,13,Bachelor
2982,18,Engineering,6,11,6.0,4,1.0,49689.0,No,4,No,Married,29,Master
1282,36,Sales,31,10,2.0,3,2.0,144326.0,No,2,No,Married,37,Doctor
1290,25,Engineering,20,2,9.0,4,2.0,136330.0,No,3,No,Single,5,Bachelor
2990,34,Sales,10,5,6.0,3,4.0,107432.0,Yes,4,No,Married,30,Bachelor
1781,19,Sales,14,13,4.0,3,3.0,142149.0,No,1,Yes,Married,40,College
563,25,Marketing,37,4,9.0,1,2.0,106910.0,No,3,No,Divorced,17,College
951,31,Marketing,2,7,8.0,2,1.0,121054.0,No,1,No,Married,48,Master
2618,41,Engineering,11,9,7.0,1,2.0,103541.0,No,1,Yes,Married,42,College
78,58,HR,12,12,9.0,2,4.0,96741.0,No,1,No,Married,24,Master
2184,59,Engineering,16,13,9.0,5,3.0,41766.0,No,1,No,Divorced,32,Bachelor
360,32,HR,7,14,8.0,1,1.0,95234.0,Yes,3,No,Married,12,Below College
1074,42,Finance,31,11,8.0,1,4.0,146048.0,No,3,No,Divorced,35,Doctor
2288,39,Finance,27,11,7.0,1,4.0,85619.0,No,4,Yes,Single,16,College
1009,43,HR,5,1,9.0,3,2.0,41440.0,No,2,Yes,Single,27,Bachelor
440,49,Marketing,20,13,5.0,1,2.0,103993.0,No,1,Yes,Single,47,Below College
74,35,Sales,21,2,1.0,2,3.0,120033.0,No,4,No,Single,8,College
1692,26,Engineering,16,4,8.0,2,2.0,55365.0,No,2,No,Divorced,35,College
1690,26,Marketing,26,6,7.0,4,2.0,134065.0,No,1,No,Divorced,40,Master
400,51,Marketing,31,9,6.0,2,2.0,63617.0,Yes,3,No,Married,47,Doctor
2837,32,Engineering,25,12,1.0,2,3.0,109606.0,Yes,4,No,Single,2,Bachelor
2298,32,HR,22,4,2.0,2,3.0,40556.0,No,3,No,Divorced,39,Master
2641,50,Engineering,32,11,5.0,1,1.0,48638.0,Yes,1,No,Divorced,3,Master
2721,44,HR,11,13,7.0,2,1.0,74390.0,No,1,No,Divorced,29,Doctor
671,45,HR,12,13,1.0,1,3.0,83096.0,No,4,Yes,Single,12,College
2986,23,Engineering,20,13,7.0,2,1.0,148903.0,No,2,Yes,Single,18,Bachelor
2130,34,Finance,10,2,2.0,5,3.0,132996.0,No,3,No,Single,20,Master
2015,30,Engineering,14,4,2.0,2,4.0,42003.0,No,2,Yes,Married,29,Master
2268,24,Finance,7,11,5.0,2,4.0,47801.0,No,1,Yes,Divorced,9,College
527,22,Finance,18,13,6.0,1,2.0,101038.0,No,3,Yes,Single,32,Below College
1280,51,HR,31,9,7.0,3,3.0,125969.0,No,3,Yes,Single,13,Bachelor
2940,54,HR,2,14,7.0,1,1.0,72523.0,Yes,3,Yes,Single,5,Bachelor
956,32,Marketing,35,14,6.0,2,1.0,31745.0,No,2,No,Single,26,Doctor
973,46,Finance,11,4,9.0,4,4.0,131628.0,No,1,No,Married,3,College
2730,50,Finance,30,4,3.0,5,2.0,43910.0,No,2,Yes,Married,38,Below College
117,31,Finance,37,13,4.0,4,2.0,44941.0,No,1,Yes,Divorced,23,College
2830,28,Engineering,33,3,5.0,2,3.0,73884.0,No,2,Yes,Married,4,Master
1273,42,Sales,39,13,8.0,4,3.0,42227.0,No,2,No,Single,39,College
1562,43,Finance,11,3,4.0,4,4.0,63782.0,No,4,No,Married,26,Doctor
2139,45,Engineering,16,10,1.0,4,4.0,47916.0,No,4,No,Single,4,College
2381,49,HR,12,5,5.0,1,2.0,128987.0,Yes,1,No,Single,39,Below College
263,37,HR,9,6,5.0,3,4.0,134232.0,No,3,Yes,Married,13,Below College
2725,43,Sales,20,1,3.0,1,4.0,85541.0,No,3,No,Married,41,College
2559,53,HR,36,5,8.0,2,1.0,47673.0,Yes,3,No,Single,31,Below College
1057,26,Marketing,33,1,3.0,2,3.0,78841.0,No,3,Yes,Married,47,Bachelor
591,45,HR,39,11,2.0,2,3.0,58210.0,Yes,3,Yes,Single,6,College
903,19,Marketing,22,14,8.0,3,4.0,87752.0,Yes,3,Yes,Divorced,42,College
1005,44,Engineering,8,3,9.0,5,2.0,140884.0,No,1,Yes,Divorced,16,College
1923,41,Marketing,4,13,3.0,2,3.0,105993.0,No,4,No,Single,7,Master
536,59,HR,26,5,5.0,5,3.0,147998.0,No,1,No,Single,29,College
2168,26,Sales,32,4,7.0,1,3.0,31835.0,No,4,No,Divorced,17,College
281,37,HR,33,12,4.0,5,3.0,59739.0,No,4,Yes,Single,10,Below College
2229,51,Engineering,39,4,4.0,5,4.0,44891.0,No,3,Yes,Single,17,College
2798,37,Finance,17,1,1.0,3,2.0,147798.0,No,1,Yes,Divorced,4,Below College
551,24,Finance,7,5,6.0,4,4.0,37509.0,No,3,Yes,Divorced,32,Below College
2030,43,HR,29,6,9.0,2,3.0,75902.0,No,4,No,Divorced,41,Below College
241,43,Finance,17,14,8.0,1,3.0,106860.0,Yes,1,Yes,Married,42,Doctor
309,46,Engineering,14,1,6.0,5,1.0,134367.0,No,2,Yes,Single,35,College
2105,20,Marketing,12,14,1.0,4,1.0,103338.0,No,3,Yes,Married,32,Bachelor
1214,55,Engineering,15,9,8.0,5,4.0,50121.0,No,4,No,Divorced,10,College
335,44,Finance,2,9,7.0,4,1.0,100345.0,Yes,2,No,Married,34,Master
1555,28,Sales,2,2,6.0,2,1.0,72967.0,No,4,No,Single,38,College
2412,33,Marketing,20,13,9.0,4,2.0,118052.0,No,1,No,Married,48,Doctor
2169,18,Engineering,10,6,1.0,2,2.0,51283.0,No,3,Yes,Married,6,College
2435,47,Sales,1,9,3.0,3,1.0,35351.0,No,4,No,Married,5,Doctor
2932,47,Marketing,16,7,5.0,4,4.0,50526.0,Yes,4,Yes,Single,4,Doctor
1109,31,Marketing,16,4,1.0,2,3.0,134209.0,No,1,Yes,Married,7,College
807,52,Marketing,30,11,6.0,4,2.0,62903.0,No,2,Yes,Divorced,33,Bachelor
2911,47,Sales,1,3,4.0,5,1.0,131635.0,Yes,4,Yes,Single,5,Master
392,43,Engineering,10,6,7.0,2,2.0,31304.0,No,3,No,Divorced,6,Doctor
8,40,Sales,4,13,9.0,2,4.0,74405.0,No,2,No,Single,40,Doctor
1893,58,Marketing,4,2,6.0,3,4.0,33837.0,No,1,No,Single,15,Master
2340,57,Engineering,24,7,2.0,4,3.0,80535.0,No,2,Yes,Single,20,Doctor
352,53,Finance,34,2,3.0,1,1.0,113301.0,No,2,Yes,Divorced,13,College
109,52,HR,3,12,4.0,4,2.0,83054.0,No,4,No,Single,45,College
1223,39,Sales,5,5,4.0,1,4.0,90563.0,No,3,No,Married,27,Master
1405,27,Marketing,19,3,3.0,5,2.0,39216.0,No,3,Yes,Divorced,15,Bachelor
90,34,Engineering,35,10,6.0,3,3.0,86450.0,No,2,Yes,Single,2,Master
312,58,Sales,14,3,4.0,1,1.0,31847.0,No,3,Yes,Married,40,Bachelor
1200,39,Engineering,24,9,1.0,4,2.0,125516.0,No,2,Yes,Divorced,24,Master
1680,55,Marketing,20,1,9.0,5,1.0,80000.0,No,4,No,Single,17,Bachelor
1631,19,HR,15,13,5.0,2,2.0,34094.0,No,2,No,Married,33,Bachelor
1340,57,HR,37,13,6.0,4,2.0,149950.0,No,3,Yes,Single,13,College
131,49,Sales,7,3,7.0,4,1.0,111496.0,Yes,2,No,Single,36,Master
107,41,Finance,15,8,6.0,5,4.0,111204.0,Yes,3,Yes,Married,29,Below College
1636,34,Sales,10,8,6.0,2,3.0,41552.0,No,4,No,Divorced,37,College
492,52,Finance,10,1,6.0,2,1.0,33217.0,No,3,Yes,Married,15,College
385,30,Finance,11,11,4.0,5,1.0,78166.0,No,4,Yes,Single,44,Doctor
933,31,HR,3,5,2.0,4,2.0,90692.0,No,2,No,Single,29,Below College
1444,26,HR,30,12,7.0,4,2.0,64341.0,No,3,No,Married,40,Bachelor
1003,29,HR,15,12,1.0,5,2.0,32853.0,No,4,No,Divorced,44,College
2222,58,Sales,7,8,8.0,2,2.0,123787.0,No,4,Yes,Divorced,49,Below College
2202,19,Marketing,33,13,5.0,5,1.0,66161.0,No,2,Yes,Married,17,Below College
1488,55,Engineering,38,5,3.0,3,3.0,115265.0,No,2,No,Divorced,13,Master
2010,37,Marketing,25,7,7.0,5,2.0,123554.0,Yes,1,Yes,Divorced,48,Doctor
2669,29,Engineering,39,10,1.0,1,2.0,110635.0,No,1,Yes,Single,44,College
1702,24,Sales,32,8,4.0,2,3.0,42713.0,No,4,Yes,Single,37,College
2609,23,HR,10,11,8.0,4,1.0,96573.0,No,3,No,Single,4,Master
1515,51,Finance,22,13,4.0,1,4.0,96392.0,Yes,4,No,Single,25,Master
2108,23,Finance,9,5,7.0,5,3.0,41439.0,No,1,Yes,Married,37,Master
2434,49,Finance,18,13,3.0,4,2.0,53461.0,No,1,No,Divorced,29,Doctor
798,41,Marketing,4,14,3.0,2,4.0,86005.0,Yes,1,No,Married,20,College
2821,38,Engineering,11,14,7.0,4,2.0,98446.0,No,2,Yes,Single,41,Below College
1764,59,HR,26,4,9.0,1,4.0,69893.0,No,3,Yes,Divorced,5,Below College
2610,58,Marketing,8,13,6.0,1,2.0,60054.0,No,2,No,Divorced,34,College
1460,30,Marketing,28,12,4.0,2,4.0,74493.0,Yes,2,No,Married,22,Master
587,56,Sales,5,10,4.0,4,2.0,68872.0,Yes,3,No,Married,32,Bachelor
253,20,Marketing,37,9,7.0,4,1.0,56955.0,No,4,Yes,Married,2,College
2592,22,HR,5,9,2.0,3,3.0,62726.0,No,2,No,Married,40,College
83,24,Sales,38,11,6.0,5,3.0,47544.0,No,2,Yes,Divorced,7,Bachelor
1653,41,Marketing,25,2,8.0,3,2.0,95185.0,No,1,No,Single,22,College
1564,51,Engineering,35,6,5.0,5,1.0,112789.0,No,4,Yes,Divorced,11,Doctor
181,20,Marketing,3,4,3.0,3,2.0,79955.0,No,2,Yes,Married,13,Below College
888,55,HR,4,9,7.0,3,3.0,113299.0,No,1,Yes,Divorced,40,College
864,45,HR,14,6,3.0,5,2.0,136032.0,No,4,Yes,Single,36,Bachelor
1978,39,Engineering,38,2,9.0,3,1.0,136613.0,Yes,3,Yes,Single,24,Below College
511,42,Finance,24,1,9.0,5,1.0,49575.0,Yes,2,No,Single,18,Bachelor
1780,31,Engineering,18,9,3.0,1,3.0,83203.0,No,1,Yes,Divorced,12,Doctor
1323,46,Sales,4,14,3.0,2,1.0,42291.0,Yes,4,No,Single,48,Below College
1927,32,Marketing,14,13,6.0,4,2.0,125155.0,No,2,No,Married,37,College
573,36,Sales,4,1,8.0,5,2.0,122345.0,No,4,Yes,Married,2,Bachelor
1522,27,Marketing,16,5,7.0,3,2.0,83426.0,Yes,4,Yes,Divorced,25,College
46,45,Engineering,28,1,8.0,4,1.0,54719.0,No,4,No,Married,37,Below College
480,24,Marketing,21,14,9.0,3,2.0,55463.0,No,4,Yes,Married,23,Below College
2346,39,Marketing,28,7,2.0,2,4.0,67867.0,No,2,No,Single,24,Doctor
2640,21,Sales,2,3,4.0,2,4.0,96606.0,No,3,Yes,Divorced,2,Below College
1963,53,Engineering,9,14,2.0,3,3.0,144349.0,No,2,No,Married,36,Master
1336,52,Finance,4,1,4.0,3,4.0,98595.0,No,2,No,Divorced,21,Doctor
2863,53,Marketing,12,14,8.0,1,1.0,80978.0,No,3,Yes,Married,47,Below College
1348,42,Engineering,33,9,5.0,1,3.0,76746.0,No,1,No,Married,28,Doctor
1665,57,Marketing,18,10,7.0,5,1.0,94577.0,No,2,No,Single,19,Below College
404,18,Engineering,4,11,5.0,4,3.0,64307.0,No,3,No,Divorced,27,Bachelor
150,45,Sales,20,10,2.0,2,3.0,137240.0,No,2,Yes,Single,23,Below College
2394,32,Finance,2,14,7.0,4,3.0,145729.0,No,1,Yes,Divorced,10,Bachelor
2125,33,Marketing,25,4,1.0,3,3.0,100480.0,No,1,Yes,Single,32,Below College
182,54,Engineering,23,7,1.0,1,2.0,110260.0,No,2,Yes,Single,7,Bachelor
325,42,Marketing,26,4,2.0,2,4.0,95125.0,No,4,No,Married,33,Below College
2942,50,HR,10,9,9.0,3,2.0,100220.0,No,3,Yes,Single,23,College
36,26,Finance,1,11,1.0,4,3.0,40011.0,No,2,Yes,Married,20,Doctor
2120,53,Finance,38,5,4.0,2,1.0,113994.0,No,3,No,Divorced,7,Doctor
2922,21,HR,16,2,8.0,4,2.0,35983.0,No,1,Yes,Divorced,36,Below College
1130,46,Engineering,21,9,9.0,5,3.0,96445.0,No,1,No,Divorced,44,Bachelor
891,53,Engineering,39,2,5.0,5,2.0,87367.0,Yes,2,No,Divorced,7,Bachelor
1330,59,Sales,38,4,9.0,3,2.0,125830.0,No,3,Yes,Single,32,College
892,30,Marketing,34,13,8.0,1,1.0,68180.0,No,2,Yes,Single,19,College
1391,54,HR,39,13,1.0,2,2.0,137071.0,No,4,Yes,Married,36,Bachelor
1376,47,Finance,34,8,1.0,5,4.0,58281.0,No,3,Yes,Single,27,Doctor
934,47,Finance,4,11,5.0,3,4.0,87676.0,No,1,Yes,Single,11,Master
87,25,Finance,7,6,7.0,5,3.0,53358.0,No,1,Yes,Divorced,43,Doctor
2321,57,HR,24,1,9.0,2,3.0,70149.0,No,1,Yes,Single,47,College
1639,35,Marketing,18,9,8.0,1,2.0,49779.0,No,1,Yes,Single,20,Doctor
1249,57,Sales,13,9,2.0,4,3.0,104658.0,Yes,2,Yes,Married,2,Below College
1247,53,Marketing,32,9,7.0,3,2.0,39449.0,No,4,No,Married,46,Below College
2588,36,Engineering,20,6,1.0,5,2.0,32587.0,No,2,Yes,Divorced,45,Master
600,28,Sales,10,6,7.0,2,4.0,115904.0,No,2,No,Divorced,40,College
897,22,Sales,14,1,6.0,1,4.0,37084.0,No,2,No,Divorced,23,Doctor
340,57,Marketing,23,5,4.0,1,4.0,31929.0,No,4,No,Married,21,College
1748,54,Marketing,28,9,8.0,4,4.0,69821.0,Yes,3,Yes,Married,44,Below College
2891,43,HR,36,9,5.0,1,2.0,69860.0,No,4,Yes,Single,4,Master
1338,20,HR,33,12,4.0,1,2.0,118927.0,Yes,4,Yes,Single,13,Bachelor
2051,39,Sales,27,12,7.0,3,1.0,65677.0,No,4,Yes,Single,45,Below College
1584,34,Marketing,5,2,2.0,3,3.0,104635.0,No,4,No,Divorced,4,College
1829,45,Finance,23,7,7.0,4,1.0,137178.0,No,4,No,Divorced,15,Below College
1075,24,Sales,28,8,2.0,2,1.0,90941.0,No,3,Yes,Divorced,16,College
2356,40,Finance,6,13,4.0,5,1.0,34210.0,Yes,1,Yes,Divorced,15,Master
2562,47,Finance,4,12,8.0,1,3.0,71603.0,No,2,Yes,Single,46,College
220,36,Finance,25,8,3.0,5,1.0,128115.0,No,4,No,Married,27,Bachelor
390,36,Engineering,14,4,3.0,2,4.0,71524.0,No,3,Yes,Married,37,College
2642,44,Marketing,16,3,5.0,4,2.0,87194.0,No,1,No,Divorced,20,College
708,40,Marketing,38,12,4.0,3,2.0,146632.0,No,2,Yes,Divorced,42,College
39,21,Marketing,24,9,6.0,1,4.0,125335.0,No,4,Yes,Married,19,Master
2396,53,Engineering,15,1,6.0,4,2.0,85041.0,No,3,No,Married,8,Doctor
799,19,Sales,24,1,5.0,2,3.0,128429.0,Yes,4,No,Single,39,Master
1479,57,Engineering,10,14,2.0,4,2.0,82510.0,No,1,No,Divorced,36,Below College
2337,46,HR,13,8,7.0,4,2.0,40633.0,No,4,Yes,Divorced,3,College
2654,59,Finance,20,9,9.0,3,3.0,92054.0,No,1,No,Single,24,College
867,32,Sales,23,4,6.0,2,1.0,84086.0,No,4,Yes,Married,33,College
856,57,Engineering,30,7,1.0,4,2.0,63443.0,No,3,No,Single,47,Below College
657,28,Marketing,24,6,9.0,2,4.0,102799.0,No,4,No,Divorced,35,College
829,39,Marketing,10,9,5.0,1,2.0,38673.0,Yes,4,Yes,Married,15,Bachelor
2238,30,Sales,16,10,3.0,5,3.0,105452.0,No,4,No,Single,10,Below College
2896,20,Sales,12,10,7.0,3,1.0,81658.0,No,3,Yes,Single,39,Master
666,58,Engineering,30,7,6.0,2,3.0,78484.0,No,1,No,Single,13,Below College
1581,28,Sales,39,4,5.0,1,1.0,38100.0,Yes,1,Yes,Divorced,47,Below College
1433,28,Marketing,5,10,9.0,3,3.0,51959.0,No,1,No,Divorced,25,Below College
2687,23,HR,23,3,3.0,5,2.0,72523.0,No,4,No,Divorced,19,Bachelor
1060,58,HR,27,13,9.0,4,2.0,85008.0,No,3,Yes,Married,13,College
2243,46,Sales,21,14,2.0,3,4.0,66116.0,No,3,Yes,Divorced,31,Bachelor
2462,48,Engineering,29,3,3.0,4,3.0,128642.0,No,3,Yes,Single,13,Bachelor
628,43,Marketing,15,13,6.0,4,4.0,78047.0,No,3,Yes,Single,33,Doctor
58,21,Finance,17,4,4.0,1,3.0,105017.0,No,2,No,Single,49,Master
2876,44,HR,9,5,7.0,3,1.0,134883.0,No,1,No,Divorced,19,Below College
2965,55,Finance,24,6,5.0,1,4.0,46565.0,No,1,No,Single,18,Bachelor
966,23,Engineering,10,13,9.0,3,1.0,143369.0,No,1,No,Divorced,23,College
1423,49,HR,33,6,6.0,1,4.0,39257.0,No,1,No,Divorced,3,Below College
562,36,Sales,26,1,3.0,2,3.0,72851.0,No,3,Yes,Single,40,College
2404,53,Sales,10,1,4.0,3,3.0,98086.0,No,4,No,Married,6,Bachelor
2567,50,Engineering,38,13,3.0,3,4.0,91407.0,No,4,No,Divorced,45,Doctor
2507,34,Finance,22,7,1.0,1,3.0,48640.0,No,2,Yes,Single,44,Bachelor
2399,58,HR,6,4,8.0,2,3.0,93372.0,No,3,No,Single,17,Bachelor
795,45,Finance,24,4,6.0,2,3.0,123445.0,No,4,Yes,Single,34,Master
455,50,Finance,10,14,7.0,2,4.0,45674.0,No,1,No,Single,27,Master
2767,45,Marketing,12,5,5.0,2,4.0,53107.0,No,3,Yes,Divorced,26,College
378,21,Finance,29,5,3.0,5,1.0,30424.0,Yes,2,No,Married,10,Doctor
904,37,HR,22,3,6.0,1,1.0,135737.0,No,3,No,Single,39,Below College
367,42,Marketing,7,6,8.0,3,3.0,100883.0,Yes,4,No,Single,21,Master
1019,40,Sales,23,1,3.0,3,1.0,94261.0,No,2,No,Married,5,College
2009,53,Sales,25,11,4.0,4,1.0,80189.0,No,4,Yes,Single,9,Doctor
2924,45,HR,2,10,7.0,4,3.0,100325.0,No,2,No,Married,24,Master
1162,36,HR,28,4,8.0,2,2.0,91282.0,No,4,No,Divorced,3,College
2773,21,Finance,39,8,9.0,1,2.0,96520.0,No,4,No,Single,7,College
645,23,Sales,23,13,9.0,3,3.0,47399.0,No,4,Yes,Divorced,13,Doctor
1064,28,Sales,31,7,9.0,1,2.0,105449.0,No,2,No,Divorced,41,Below College
1686,57,Sales,21,4,8.0,2,1.0,72876.0,Yes,3,Yes,Married,6,Master
252,33,Finance,20,13,8.0,5,4.0,97008.0,No,1,Yes,Single,10,Master
1311,34,HR,36,4,9.0,4,1.0,48073.0,No,3,Yes,Divorced,3,Master
2342,45,Finance,30,11,2.0,1,2.0,33996.0,No,4,Yes,Married,33,College
282,25,Engineering,19,13,2.0,3,2.0,138282.0,Yes,3,No,Divorced,7,Doctor
98,58,HR,1,5,2.0,2,4.0,98157.0,No,4,No,Single,41,Bachelor
1458,23,Finance,27,6,5.0,2,4.0,136188.0,No,3,Yes,Married,33,Bachelor
2019,45,Finance,30,1,2.0,3,4.0,133202.0,Yes,1,Yes,Married,43,Doctor
1767,35,Finance,15,9,1.0,1,2.0,97484.0,No,1,Yes,Married,42,Doctor
2485,18,Finance,19,8,2.0,3,1.0,144491.0,No,4,Yes,Single,5,Master
917,22,HR,17,9,7.0,2,1.0,114624.0,No,4,Yes,Married,31,Bachelor
2492,42,HR,39,12,8.0,1,3.0,120185.0,No,2,Yes,Divorced,23,Below College
805,35,Sales,18,13,6.0,5,4.0,142985.0,No,1,Yes,Single,6,Master
2530,38,Engineering,39,14,7.0,2,1.0,85900.0,No,2,No,Married,13,Doctor
2124,48,Engineering,8,13,1.0,5,3.0,32014.0,No,3,No,Single,42,Below College
1892,22,Marketing,38,1,8.0,3,3.0,120139.0,No,4,No,Married,43,Below College
1096,47,Sales,3,9,5.0,3,2.0,90469.0,No,1,No,Single,30,College
2286,44,Sales,14,13,2.0,1,2.0,64173.0,No,2,No,Divorced,40,College
1094,49,HR,21,3,7.0,2,4.0,139679.0,No,4,Yes,Divorced,4,Bachelor
308,47,Finance,7,9,1.0,3,4.0,64956.0,No,3,Yes,Divorced,9,Bachelor
67,32,Sales,18,11,7.0,2,2.0,104693.0,No,3,No,Single,13,Bachelor
720,35,Engineering,17,1,5.0,4,2.0,86739.0,No,2,Yes,Married,5,Bachelor
1165,35,Marketing,23,12,4.0,3,1.0,48070.0,No,2,No,Divorced,22,Below College
1153,48,Finance,31,7,2.0,2,4.0,36855.0,No,2,Yes,Divorced,45,Below College
680,54,Engineering,28,6,9.0,1,1.0,109883.0,No,1,No,Single,41,College
